CustomerID,Age,Number_of_Dependents,JoinDate,Tenure,Avg_Monthly_GB_Download,Monthly_Charges,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Avg_Monthly_Long_Distance_Charges,Total_Long_Distance_Charges,Total_Revenue,Satisfaction_Score,DependencyID,Marital_Status_ID,LocationID,Customer_Status_ID,Internet_Service_ID,BillingID,paymentID,ContractID,Phone_Service_ID
4641,65,0,10/1/2020,3,28,94.84999847,335.75,0,0,37.77999878,113.3399963,449.0899963,4,2,1,1526,1,3,2,3,1,3
4642,27,3,6/1/2018,31,59,98.05000305,3082.100098,0,0,36.49000168,1131.189941,4213.290039,4,1,2,581,2,3,1,1,2,3
4643,57,0,12/1/2017,37,10,55.04999924,2030.75,0,0,27.40999985,1014.169983,3044.919922,5,2,2,1416,2,2,2,4,1,3
4644,51,3,5/1/2015,68,75,110.1999969,7467.5,0,0,18.46999931,1255.959961,8723.459961,3,1,2,951,2,3,2,3,3,3
4645,26,0,3/1/2018,34,76,85.34999847,2896.600098,0,0,23.54000092,800.3599854,3696.959961,5,2,1,415,2,3,1,3,1,3
4646,30,0,4/1/2020,9,48,58.5,539.8499756,0,0,0,0,539.8499756,1,2,1,647,3,2,1,4,1,1
4647,33,1,9/1/2018,28,30,49.90000153,1410.25,0,0,41.40999985,1159.47998,2569.72998,5,1,2,365,2,2,1,4,1,3
4648,44,3,10/1/2020,3,53,29.64999962,90.05000305,0,0,0,0,90.05000305,3,1,1,742,1,2,1,4,1,1
4649,32,1,2/1/2020,11,0,20.89999962,202.3000031,0,0,2.519999981,27.71999931,230.0200043,5,1,2,1330,2,1,1,2,3,2
4650,37,0,11/1/2020,2,16,75.80000305,160.75,0,0,24.30999947,48.61999893,209.3699951,1,2,1,514,3,3,2,3,1,2
4651,27,0,8/1/2019,17,73,44.59999847,681.4000244,0,0,13.02000046,221.3399963,902.7399902,4,1,1,353,2,2,1,4,2,2
4652,38,2,4/1/2015,69,24,106.3499985,7261.75,0,0,42.90000153,2960.100098,10221.84961,4,1,2,952,2,3,2,2,3,2
4653,23,0,12/1/2017,37,58,94.30000305,3460.949951,0,0,13.13000011,485.8099976,3946.76001,3,2,2,83,2,3,1,4,3,3
4654,73,0,9/1/2020,4,19,25.20000076,102.5,0,0,0,0,102.5,3,2,1,1020,3,2,2,1,1,1
4655,64,0,12/1/2020,1,24,90.84999847,90.84999847,0,0,8.56000042,8.56000042,99.41000366,3,2,1,373,3,3,2,2,1,3
4656,50,0,1/1/2015,72,16,108.5,8003.799805,0,0,38.43999863,2767.679932,10771.48047,4,2,2,488,2,3,2,1,2,3
4657,26,3,5/1/2020,8,82,94.75,759.5499878,0,0,22.13999939,177.1199951,936.6699829,5,1,2,453,2,3,2,3,1,2
4658,19,0,12/1/2016,49,82,35.79999924,1782,0,0,0,0,1782,4,1,2,893,2,2,2,2,2,1
4659,27,0,10/1/2018,27,0,19.85000038,470,0,0,47.65000153,1286.550049,1756.550049,4,2,1,256,2,1,1,2,3,2
4660,22,0,9/1/2020,4,59,65.55000305,237.1999969,0,0,13.31000042,53.24000168,290.4400024,4,2,1,602,2,2,1,4,1,3
4661,28,0,1/1/2015,72,53,108.9499969,7875,0,0,21.26000023,1530.719971,9405.719727,4,2,2,1360,2,3,2,2,3,3
4662,38,0,11/1/2020,2,26,64.19999695,143.6499939,0,30,4.409999847,8.819999695,182.4700012,4,2,2,804,1,2,2,4,1,2
4663,47,0,11/1/2020,2,0,19.95000076,47.70000076,0,0,31.45000076,62.90000153,110.5999985,4,2,1,606,1,1,1,4,2,2
4664,37,2,6/1/2015,67,16,105.4000015,6989.450195,0,0,38.97999954,2611.659912,9601.110352,5,1,2,525,2,3,2,3,2,3
4665,27,0,4/1/2020,9,69,66.25,620.5499878,0,10,24.80999947,223.2899933,853.8400269,3,2,1,1527,3,2,1,4,1,2
4666,48,0,9/1/2020,4,16,46,193.6000061,0,0,15.06999969,60.27999878,253.8800049,1,2,1,1526,3,2,2,4,1,2
4667,56,0,3/1/2019,22,10,78.84999847,1600.25,0,50,30.35000038,667.7000122,2317.949951,5,2,1,328,2,3,2,4,1,3
4668,64,0,1/1/2017,48,23,75.15000153,3772.649902,0,0,41.25999832,1980.47998,5753.129883,4,2,1,924,2,3,1,3,2,2
4669,34,0,2/1/2017,47,0,20.54999924,945.7000122,0,0,44.68999863,2100.429932,3046.129883,4,2,1,365,2,1,2,4,3,2
4670,49,0,7/1/2015,66,11,66.90000153,4370.25,0,70,44.40000153,2930.399902,7370.649902,4,2,2,1429,2,2,1,1,3,3
4671,28,3,12/1/2017,37,0,20.29999924,755.4000244,0,0,10.22999954,378.5100098,1133.910034,3,1,1,1560,2,1,1,1,2,2
4672,71,0,12/1/2020,1,11,95.09999847,95.09999847,0,0,4.889999866,4.889999866,99.98999786,1,2,2,77,3,3,2,3,1,3
4673,80,2,3/1/2019,22,18,40.04999924,880.2000122,0,0,0,0,880.2000122,1,1,2,1291,3,2,1,4,1,1
4674,59,3,5/1/2016,56,53,61.29999924,3346.800049,0,0,18.98999977,1063.439941,4410.240234,3,1,2,1420,2,2,2,2,3,2
4675,30,0,1/1/2015,72,42,112.75,8192.599609,0,0,35.24000168,2537.280029,10729.87988,4,2,1,969,2,3,2,2,3,3
4676,32,0,3/1/2020,10,11,95.09999847,865.0999756,43.25,0,45.68999863,456.8999939,1278.75,3,2,1,661,2,3,2,2,1,2
4677,24,0,4/1/2020,9,51,69.5,653.25,0,0,34.43000031,309.8699951,963.1199951,3,2,1,326,2,2,2,4,1,2
4678,31,0,2/1/2018,35,0,19.25,617.6500244,0,0,37.81000137,1323.349976,1941,5,2,1,932,2,1,1,1,1,2
4679,75,0,12/1/2020,1,15,69.5,69.5,0,80,41.20000076,41.20000076,190.6999969,2,2,1,874,3,3,2,1,1,2
4680,73,0,7/1/2016,54,5,74,3919.149902,0,0,35.15999985,1898.640015,5817.790039,5,2,2,1294,2,3,1,1,1,3
4681,68,0,12/1/2020,1,21,85.69999695,85.69999695,0,0,45.81000137,45.81000137,131.5099945,1,2,1,590,3,3,2,3,1,3
4682,52,0,10/1/2015,63,21,104.75,6536.5,0,0,48.75,3071.25,9607.75,5,2,1,1565,2,3,2,1,3,3
4683,72,0,8/1/2016,53,28,96.75,5206.549805,0,0,34.58000183,1832.73999,7039.290039,4,2,1,1598,2,3,2,4,2,2
4684,39,0,12/1/2020,1,21,75.69999695,75.69999695,0,0,9.050000191,9.050000191,84.75,3,2,1,759,3,3,2,3,1,2
4685,43,2,6/1/2015,67,19,60.04999924,3994.050049,0,0,6.53000021,437.5100098,4431.560059,4,1,2,737,2,2,1,4,2,2
4686,56,0,2/1/2015,71,18,83.30000305,5894.5,37.43999863,0,13.40999985,952.1099854,6809.169922,4,2,2,1552,2,2,2,2,3,3
4687,21,3,7/1/2017,42,69,94.44999695,3923.800049,0,140,6.369999886,267.5400085,4331.339844,3,1,2,761,2,3,2,2,2,3
4688,39,2,1/1/2020,12,0,25.25,274.7000122,0,0,39.59000015,475.0799866,749.7800293,3,1,2,566,2,1,1,2,3,3
4689,66,0,4/1/2016,57,4,90.65000153,5199.799805,0,0,46.61999893,2657.340088,7857.140137,4,2,2,814,2,3,2,3,2,2
4690,50,3,2/1/2018,35,57,89.69999695,3165.600098,0,0,1.529999971,53.54999924,3219.149902,4,1,2,973,2,3,2,3,2,2
4691,64,2,4/1/2018,33,12,34.04999924,1113.949951,0,0,0,0,1113.949951,3,1,1,1384,2,2,1,2,2,1
4692,60,1,11/1/2015,62,0,24.79999924,1476.25,0,0,16.47999954,1021.76001,2498.01001,5,1,2,422,2,1,1,1,2,3
4693,53,0,12/1/2018,25,26,74.30000305,1952.25,40.54000092,0,17.29999924,432.5,2344.209961,4,2,1,193,2,3,1,1,1,2
4694,56,0,11/1/2018,26,2,85.90000153,2196.449951,0,0,42.25999832,1098.76001,3295.209961,4,2,2,1295,2,3,1,2,1,2
4695,56,2,10/1/2017,39,24,30.10000038,1131.300049,0,150,0,0,1281.300049,3,1,1,967,3,2,1,2,1,1
4696,55,0,3/1/2018,34,7,64.34999847,2053.050049,46.38999939,0,45.56000137,1549.040039,3555.699951,3,2,1,1604,2,2,1,3,2,2
4697,32,2,12/1/2016,49,23,87.19999695,4345,0,0,33.06999969,1620.430054,5965.430176,3,1,2,188,2,2,2,4,2,2
4698,50,0,6/1/2019,19,21,39.65000153,733.3499756,0,0,0,0,733.3499756,1,2,1,184,3,2,2,3,1,1
4699,64,0,8/1/2019,17,14,55.5,934.1500244,0,0,33.68000031,572.5599976,1506.709961,4,2,1,212,2,2,2,2,1,2
4700,56,0,8/1/2016,53,29,80.59999847,4348.100098,39.45000076,90,49.20999908,2608.129883,7006.779785,4,2,1,604,2,3,2,4,1,2
4701,32,2,12/1/2020,1,22,48.75,48.75,0,0,26.26000023,26.26000023,75.01000214,4,1,2,123,1,2,2,4,1,2
4702,41,0,3/1/2015,70,15,67.94999695,4664.149902,0,0,24.93000031,1745.099976,6409.25,3,2,2,815,2,2,1,4,3,2
4703,47,0,11/1/2020,2,30,55.04999924,102.75,0,0,42.54999924,85.09999847,187.8500061,1,2,1,1505,3,2,2,2,1,2
4704,26,0,9/1/2018,28,59,91,2626.149902,0,0,45.24000168,1266.719971,3892.870117,3,2,1,1044,2,3,1,3,1,2
4705,44,0,10/1/2018,27,0,20.29999924,595.0499878,0,0,21.65999985,584.8200073,1179.869995,5,2,1,858,2,1,1,4,2,2
4706,22,1,1/1/2015,72,59,90.80000305,6511.799805,0,60,23.70000076,1706.400024,8278.200195,3,1,2,808,2,3,2,2,3,3
4707,20,2,6/1/2020,7,76,24.70000076,149.0500031,0,0,0,0,149.0500031,3,1,2,1105,2,2,2,3,1,1
4708,68,0,6/1/2018,31,3,84.84999847,2633.399902,0,0,5.300000191,164.3000031,2797.699951,3,2,2,1505,2,3,2,3,1,3
4709,46,0,4/1/2018,33,12,104.4000015,3409.600098,0,0,11.31999969,373.5599976,3783.159912,1,2,2,1356,3,3,2,3,1,3
4710,60,1,5/1/2015,68,0,24,1664.300049,0,0,2.710000038,184.2799988,1848.579956,4,1,2,1293,2,1,2,1,3,3
4711,40,0,5/1/2018,32,24,91.05000305,2871.5,0,0,47.29999924,1513.599976,4385.100098,4,2,1,1204,2,3,1,3,1,2
4712,31,0,9/1/2020,4,0,19,78.90000153,0,0,20.15999985,80.63999939,159.5399933,4,2,1,1491,2,1,1,4,1,2
4713,51,0,9/1/2015,64,2,100.3000031,6603.799805,0,0,9.949999809,636.7999878,7240.600098,5,2,1,1432,2,3,2,2,2,2
4714,48,0,11/1/2018,26,13,85.75,2146.5,0,0,40.34999847,1049.099976,3195.600098,3,2,1,1226,2,3,2,3,1,2
4715,74,0,2/1/2015,71,19,46.34999847,3353.399902,18.63999939,0,0,0,3334.76001,4,2,2,1114,2,2,1,2,3,1
4716,40,0,12/1/2019,13,20,80.84999847,1008.700012,0,0,12.53999996,163.0200043,1171.719971,1,2,1,376,3,3,2,3,1,2
4717,64,0,8/1/2017,41,2,98.80000305,3959.149902,27.09000015,0,10.26000023,420.6600037,4352.720215,4,2,1,363,2,3,2,1,3,2
4718,47,0,5/1/2020,8,2,86.55000305,649.6500244,0,0,24.76000023,198.0800018,847.7299805,3,2,1,731,3,3,2,3,1,3
4719,53,0,8/1/2017,41,0,19.85000038,810.4500122,0,0,2.319999933,95.12000275,905.5700073,5,2,1,65,2,1,2,4,3,2
4720,33,0,2/1/2017,47,12,74.44999695,3510.300049,0,0,3.470000029,163.0899963,3673.389893,3,2,1,1203,2,2,1,4,3,2
4721,62,0,8/1/2018,29,17,74.94999695,2149.050049,0,0,5.389999866,156.3099976,2305.360107,5,2,2,414,2,3,2,3,1,3
4722,65,0,5/1/2020,8,4,29.39999962,221.8999939,0,0,0,0,221.8999939,1,2,1,1599,3,2,2,3,1,1
4723,38,0,4/1/2016,57,6,112.9499969,6465,0,0,48.86000061,2785.02002,9250.019531,1,2,1,781,3,3,2,1,3,3
4724,27,0,7/1/2017,42,26,59.65000153,2536.550049,0,0,22.07999992,927.3599854,3463.909912,3,2,1,29,2,2,1,1,1,2
4725,30,0,4/1/2016,57,41,87.55000305,4884.850098,1.830000043,0,28.27000046,1611.390015,6494.410156,3,2,1,623,2,3,2,1,1,3
4726,69,0,12/1/2020,1,20,74.69999695,74.69999695,0,0,11.34000015,11.34000015,86.04000092,1,2,1,1524,3,3,2,3,1,3
4727,24,2,4/1/2017,45,0,20.35000038,929.2000122,0,0,39.02999878,1756.349976,2685.550049,3,1,2,583,2,1,1,4,3,2
4728,36,0,7/1/2016,54,3,79.84999847,4308.25,0,0,7.639999866,412.5599976,4720.810059,4,2,1,315,2,3,2,1,1,3
4729,72,0,4/1/2018,33,8,94.5,3105.550049,0,0,27.78000069,916.7399902,4022.290039,3,2,2,379,3,3,2,3,1,3
4730,58,0,9/1/2016,52,8,35.45000076,1958.949951,0,0,0,0,1958.949951,4,2,2,140,2,2,1,4,2,1
4731,31,0,2/1/2015,71,29,90.34999847,6325.25,0,0,18.42000008,1307.819946,7633.069824,4,1,2,410,2,2,1,3,3,3
4732,78,1,1/1/2015,72,16,90.15000153,6716.450195,0,0,9.880000114,711.3599854,7427.810059,3,1,2,1242,2,2,2,1,3,3
4733,36,0,1/1/2015,72,28,90.25,6369.450195,0,0,10.92000008,786.2399902,7155.689941,3,2,2,29,2,2,2,2,3,3
4734,27,2,9/1/2017,40,0,24.79999924,1024.699951,0,0,33.43999863,1337.599976,2362.300049,5,1,2,419,2,1,2,4,3,3
4735,48,0,9/1/2015,64,30,54.59999847,3423.5,0,0,0,0,3423.5,4,1,2,115,2,2,2,3,3,1
4736,41,1,11/1/2018,26,0,20.25,493.9500122,0,0,24.44000053,635.4400024,1129.390015,5,1,2,1314,2,1,2,2,1,2
4737,31,0,9/1/2020,4,9,24.45000076,86.59999847,0,0,0,0,86.59999847,1,2,1,532,3,2,2,3,1,1
4738,47,3,9/1/2016,52,0,20.85000038,1071.599976,0,0,39.47999954,2052.959961,3124.560059,4,1,2,1345,2,1,2,2,2,2
4739,65,0,11/1/2015,62,25,97.94999695,5936.549805,0,0,11.40999985,707.4199829,6643.970215,5,2,2,1167,2,3,2,2,2,3
4740,54,2,7/1/2017,42,23,73.15000153,3088.25,0,0,14.80000019,621.5999756,3709.850098,3,1,2,965,2,2,1,3,2,2
4741,80,0,2/1/2020,11,15,79.15000153,827.7000122,0,140,26.84000015,295.2399902,1262.939941,5,2,1,1039,2,3,2,2,1,2
4742,48,0,5/1/2015,68,22,113.1500015,7856,0,0,23.67000008,1609.560059,9465.55957,1,1,2,630,3,3,2,3,3,3
4743,19,2,8/1/2017,41,59,94.30000305,3893.600098,0,0,1.600000024,65.59999847,3959.199951,4,1,2,69,2,3,2,1,1,3
4744,52,0,1/1/2015,72,18,64.80000305,4719.75,0,0,0,0,4719.75,3,1,2,868,2,2,2,2,3,1
4745,64,0,12/1/2020,1,21,80.84999847,80.84999847,0,0,14.90999985,14.90999985,95.76000214,1,2,1,624,3,3,2,4,1,2
4746,74,0,11/1/2020,2,21,69.59999847,131.6499939,0,0,15.31999969,30.63999939,162.2899933,3,2,1,702,3,3,2,3,1,2
4747,78,0,11/1/2020,2,25,85.55000305,187.4499969,0,0,5.489999771,10.97999954,198.4299927,3,2,1,1443,3,3,2,3,1,3
4748,49,0,12/1/2016,49,27,100.6500015,4917.75,0,0,11.10999966,544.3900146,5462.140137,3,2,1,1132,2,3,1,2,3,2
4749,69,0,1/1/2018,36,23,90.84999847,3186.699951,0,0,23.32999992,839.8800049,4026.580078,1,2,1,1628,3,3,2,3,1,3
4750,35,0,5/1/2016,56,13,105.5999985,6068.649902,0,0,34.09999847,1909.599976,7978.25,4,2,2,912,2,3,2,2,2,2
4751,58,0,1/1/2015,72,15,104.8000031,7470.100098,0,0,40.49000168,2915.280029,10385.37988,4,2,2,670,2,3,2,1,3,3
4752,79,0,2/1/2015,71,8,105.0999985,7548.100098,0,0,44.65999985,3170.860107,10718.95996,1,1,2,755,3,3,2,2,1,3
4753,71,0,2/1/2020,11,3,78.5,874.2000122,0,0,41.58000183,457.3800049,1331.579956,3,2,1,413,2,3,2,3,1,2
4754,73,0,2/1/2020,11,27,104.0500031,1133.650024,0,0,17.25,189.75,1323.400024,3,2,2,1141,3,3,2,1,1,3
4755,51,0,10/1/2016,51,2,59.29999924,3014.649902,0,0,0,0,3014.649902,1,1,2,150,3,2,1,3,2,1
4756,32,2,8/1/2018,29,13,87.80000305,2621.75,0,0,33.61999893,974.9799805,3596.72998,4,1,2,110,2,3,2,2,1,2
4757,44,0,8/1/2016,53,17,97.75,5043.200195,0,0,32.93999863,1745.819946,6789.02002,3,2,2,1298,2,3,1,1,2,3
4758,44,2,9/1/2020,4,16,49.40000153,184.3999939,0,10,9.770000458,39.08000183,233.4799957,1,1,1,153,3,2,2,3,1,2
4759,35,2,3/1/2017,46,0,20.10000038,936.8499756,0,0,14.90999985,685.8599854,1622.709961,5,1,2,204,2,1,2,4,3,2
4760,41,0,1/1/2015,72,0,24.54999924,1750.699951,0,0,8.979999542,646.5599976,2397.26001,4,2,2,333,2,1,1,3,3,3
4761,20,0,10/1/2015,63,46,81.15000153,5224.5,0,0,34.50999832,2174.129883,7398.629883,4,2,2,266,2,3,2,2,2,2
4762,74,0,1/1/2016,60,11,101.4000015,6176.600098,0,0,48.91999817,2935.199951,9111.799805,4,2,1,1466,2,3,2,1,2,3
4763,62,2,3/1/2020,10,30,100.25,1064.650024,0,0,24.47999954,244.8000031,1309.449951,2,1,2,118,3,3,2,3,1,3
4764,57,0,10/1/2020,3,6,101.5500031,298.3500061,0,0,21.86000061,65.58000183,363.9299927,3,2,1,572,3,3,2,1,1,3
4765,31,0,5/1/2018,32,21,80.34999847,2596.149902,0,0,1.49000001,47.68000031,2643.830078,1,2,1,559,3,3,2,1,1,3
4766,27,0,2/1/2018,35,59,95.5,3418.199951,0,0,45.61999893,1596.699951,5014.899902,3,2,1,1431,2,3,1,3,1,3
4767,72,0,1/1/2015,72,19,111.6500015,8022.850098,0,110,16.92000008,1218.23999,9351.089844,4,2,2,1601,2,3,2,1,3,3
4768,20,1,1/1/2017,48,85,55.79999924,2651.199951,0,0,38.29999924,1838.400024,4489.600098,4,1,2,322,2,2,2,2,2,2
4769,78,0,5/1/2018,32,9,85.94999695,2628.600098,0,0,48.95000076,1566.400024,4195,3,2,2,1484,3,3,2,2,1,3
4770,40,3,8/1/2016,53,25,48.70000076,2495.199951,0,0,0,0,2495.199951,4,1,2,67,2,2,2,1,1,1
4771,42,0,6/1/2020,7,21,62.79999924,418.2999878,0,0,8.289999962,58.02999878,476.3299866,4,2,1,1421,2,2,1,1,1,2
4772,51,0,3/1/2017,46,0,19.95000076,907.0499878,0,0,13.42000008,617.3200073,1524.369995,5,2,1,1302,2,1,1,3,3,2
4773,45,0,1/1/2020,12,9,50.95000076,605.75,0,0,0,0,605.75,3,2,1,1304,2,2,2,1,1,1
4774,21,3,9/1/2015,64,69,92.84999847,5980.75,0,0,37.47000122,2398.080078,8378.830078,4,1,2,1297,2,3,2,3,2,3
4775,36,0,10/1/2019,15,0,19.64999962,270.6000061,0,0,23.55999947,353.3999939,624,5,1,1,1594,2,1,1,4,2,2
4776,43,0,8/1/2017,41,4,98.05000305,3990.600098,0,0,29.19000053,1196.790039,5187.390137,4,2,1,386,2,3,1,1,1,3
4777,58,0,10/1/2016,51,0,24.60000038,1266.400024,47.90999985,0,34.36000061,1752.359985,2970.850098,5,2,1,692,2,1,2,1,2,3
4778,73,2,9/1/2018,28,21,51,1381.800049,0,80,4.710000038,131.8800049,1593.680054,3,1,2,979,2,2,2,3,2,3
4779,25,0,7/1/2015,66,73,61.34999847,4193.399902,0,130,0,0,4323.399902,3,2,1,162,2,2,2,1,3,1
4780,50,0,11/1/2020,2,6,87.15000153,183.75,0,0,6.199999809,12.39999962,196.1499939,2,2,1,91,3,3,2,1,1,2
4781,62,0,6/1/2017,43,18,79.15000153,3566.600098,0,0,41.08000183,1766.439941,5333.040039,3,1,2,830,2,2,2,2,3,2
4782,28,2,3/1/2016,58,69,75.80000305,4415.75,0,0,2.869999886,166.4600067,4582.209961,3,1,2,327,2,2,1,4,3,3
4783,25,1,7/1/2015,66,59,79.84999847,5234.950195,0,0,35.00999832,2310.659912,7545.609863,5,1,2,877,2,2,1,1,3,3
4784,45,3,2/1/2015,71,29,114.5999985,8100.25,0,0,4.909999847,348.6099854,8448.860352,4,1,2,1270,2,3,1,1,3,3
4785,26,3,6/1/2018,31,0,25.75,755.5999756,0,0,7.03000021,217.9299927,973.5300293,4,1,2,1290,2,1,1,4,3,3
4786,55,0,2/1/2015,71,0,20.85000038,1539.75,0,0,44.81999969,3182.219971,4721.970215,4,2,2,1025,2,1,1,3,2,2
4787,47,0,6/1/2018,31,21,90.55000305,2929.75,0,0,22.42000008,695.0200195,3624.77002,4,2,2,1038,2,3,2,2,1,3
4788,33,0,1/1/2017,48,18,96.90000153,4473.450195,0,0,6.099999905,292.7999878,4766.25,4,2,2,1617,2,3,2,1,3,3
4789,79,0,1/1/2015,72,3,73.44999695,5329,0,0,11.26000023,810.7199707,6139.720215,3,2,2,746,2,2,2,2,3,3
4790,73,0,1/1/2015,72,10,77.34999847,5396.25,0,0,33.68000031,2424.959961,7821.209961,4,2,2,1212,2,2,1,2,3,3
4791,67,0,7/1/2016,54,13,99.05000305,5295.700195,0,40,38.47999954,2077.919922,7413.620117,5,2,2,1300,2,3,2,2,1,3
4792,66,0,1/1/2015,72,0,25.10000038,1789.900024,0,0,2.369999886,170.6399994,1960.540039,5,2,1,632,2,1,2,2,3,3
4793,44,0,1/1/2016,60,19,94.09999847,5475.899902,0,0,15.53999996,932.4000244,6408.299805,3,2,2,1168,2,3,2,2,1,3
4794,65,3,8/1/2015,65,26,107.4499969,7047.5,0,0,19.57999992,1272.699951,8320.200195,4,1,2,267,2,3,2,3,2,3
4795,35,3,3/1/2018,34,76,44.84999847,1442.599976,0,0,0,0,1442.599976,4,1,2,838,2,2,2,3,1,1
4796,45,1,12/1/2017,37,27,61.45000076,2302.350098,48.79000092,110,49.99000168,1849.630005,4213.189941,3,1,1,366,2,2,1,2,3,2
4797,43,0,9/1/2020,4,18,90.65000153,367.9500122,0,0,31.56999969,126.2799988,494.230011,3,2,1,1508,2,3,1,3,1,3
4798,22,1,11/1/2015,62,52,105.5,6487.200195,0,150,14.75,914.5,7551.700195,4,1,2,1253,2,3,2,3,1,3
4799,43,0,9/1/2016,52,14,80.19999695,4297.600098,0,0,42.90000153,2230.800049,6528.399902,4,2,1,962,2,3,2,4,2,3
4800,29,0,5/1/2020,8,0,20.25,158.3500061,0,0,4.980000019,39.84000015,198.1900024,4,2,2,930,2,1,1,4,1,2
4801,19,2,4/1/2015,69,0,19.39999962,1346.199951,0,0,25.18000031,1737.420044,3083.620117,5,1,2,401,2,1,1,4,3,2
4802,60,0,1/1/2020,12,22,89.55000305,1021.75,0,0,33.36000061,400.3200073,1422.069946,4,2,1,540,2,3,2,3,1,3
4803,40,3,8/1/2020,5,53,25.04999924,125.5,0,0,0,0,125.5,5,1,2,381,2,2,1,4,1,1
4804,61,0,11/1/2020,2,2,94.94999695,178.1000061,0,0,26.04999924,52.09999847,230.1999969,1,2,1,1119,3,3,1,3,1,2
4805,64,2,12/1/2020,1,17,24.20000076,24.20000076,0,0,0,0,24.20000076,5,1,1,373,1,2,1,4,1,1
4806,51,0,9/1/2018,28,15,56.04999924,1522.650024,0,110,44.11000061,1235.079956,2867.72998,3,2,1,1151,2,2,1,3,1,2
4807,20,0,10/1/2020,3,48,64.59999847,174.1999969,0,0,40.99000168,122.9700012,297.1700134,5,2,1,264,1,2,1,3,1,3
4808,42,0,3/1/2016,58,0,24.45000076,1513.599976,0,0,2.380000114,138.0399933,1651.640015,4,2,1,110,2,1,2,2,3,3
4809,38,0,12/1/2020,1,0,20.20000076,20.20000076,0,0,45.49000168,45.49000168,65.69000244,1,2,1,803,3,1,2,4,1,2
4810,67,0,4/1/2020,9,18,84.40000153,732.5,0,0,30.79999924,277.2000122,1009.700012,2,2,1,1438,3,3,2,2,1,3
4811,37,0,2/1/2015,71,3,105.1500015,7555,0,60,10.46000004,742.6599731,8357.660156,5,2,2,1239,2,3,2,1,3,3
4812,32,1,1/1/2015,72,16,65.65000153,4664.5,0,60,0,0,4724.5,3,1,2,38,2,2,2,1,3,1
4813,61,0,12/1/2019,13,3,79.80000305,973.4500122,0,0,30.87999916,401.4400024,1374.890015,2,2,1,605,3,3,2,3,1,2
4814,44,0,10/1/2016,51,9,94.65000153,4812.75,0,0,21.07999992,1075.079956,5887.830078,1,2,2,12,3,3,2,3,1,3
4815,43,0,11/1/2020,2,29,45.84999847,105.5999985,0,0,5.46999979,10.93999958,116.5400009,3,2,1,1412,1,2,2,4,1,2
4816,20,0,5/1/2019,20,59,88.69999695,1761.449951,0,0,5.539999962,110.8000031,1872.25,1,2,1,361,3,3,2,3,1,3
4817,42,0,7/1/2019,18,17,50.29999924,908.75,0,0,35.95999908,647.2800293,1556.030029,3,2,2,26,2,2,2,4,1,2
4818,26,0,12/1/2017,37,59,104.5,3778,0,0,38.72000122,1432.640015,5210.640137,3,2,1,1210,2,3,2,2,2,3
4819,65,0,11/1/2016,50,22,83.40000153,4113.700195,0,0,47.99000168,2399.5,6513.200195,3,2,1,159,2,3,2,3,1,3
4820,38,2,4/1/2019,21,0,20.75,452.2000122,0,0,8.680000305,182.2799988,634.4799805,3,1,1,1119,2,1,1,4,1,2
4821,65,0,1/1/2018,36,5,85.25,3132.75,0,0,24.54000092,883.4400024,4016.189941,2,2,2,878,3,3,2,2,1,3
4822,24,3,4/1/2015,69,27,114.3499985,7665.799805,0,10,37.97000122,2619.929932,10295.73047,4,1,2,395,2,3,2,1,3,3
4823,48,0,12/1/2020,1,23,70.59999847,70.59999847,0,0,27.12000084,27.12000084,97.72000122,3,2,1,376,3,3,2,3,1,2
4824,35,1,1/1/2015,72,12,104.4499969,7459,0,130,17.48999977,1259.280029,8848.280273,5,1,2,271,2,3,2,2,2,3
4825,26,0,2/1/2015,71,76,91.05000305,6293.75,0,0,9.5,674.5,6968.25,3,1,2,143,2,2,1,4,3,3
4826,47,0,12/1/2020,1,2,35.75,35.75,0,0,0,0,35.75,3,2,1,1640,3,2,2,3,1,1
4827,44,0,8/1/2020,5,10,93.90000153,486.8500061,0,0,46.45000076,232.25,719.0999756,1,2,1,1564,3,3,2,4,1,3
4828,51,1,3/1/2018,34,28,106.3499985,3549.25,0,0,21.69000053,737.460022,4286.709961,2,2,1,39,3,3,2,3,1,3
4829,22,0,11/1/2017,38,0,20.04999924,678.2000122,0,0,40.63999939,1544.319946,2222.52002,3,2,1,915,2,1,1,4,2,2
4830,39,0,3/1/2019,22,17,95.09999847,2162.600098,0,0,11.14999962,245.3000031,2407.899902,4,2,1,963,2,3,2,3,1,3
4831,45,0,4/1/2017,45,16,50.90000153,2298.550049,0,0,19.38999939,872.5499878,3171.100098,3,2,1,674,2,2,2,1,1,2
4832,75,0,5/1/2020,8,22,84,613.4000244,0,0,46.04999924,368.3999939,981.7999878,3,2,2,990,3,3,2,3,1,3
4833,49,1,10/1/2019,15,0,19.79999924,272.9500122,18.54999924,0,17.43000031,261.4500122,515.8499756,4,1,2,1557,2,1,1,4,1,2
4834,69,0,9/1/2016,52,23,104.1999969,5568.350098,0,0,37.59999847,1955.199951,7523.549805,1,2,2,1195,3,3,2,3,1,3
4835,65,0,7/1/2015,66,9,45.54999924,3027.25,0,0,0,0,3027.25,5,2,2,104,2,2,1,1,2,1
4836,72,0,7/1/2015,66,5,63.84999847,4174.350098,0,0,36.47999954,2407.679932,6582.029785,3,2,1,1193,2,2,2,2,2,3
